snr_db,symbol_id,I_clean,Q_clean,rx_I,rx_Q
0,0,-0.9486832980505138,-0.9486832980505138,0.09976743294410895,-0.8899582448880541
0,0,-0.9486832980505138,-0.9486832980505138,-1.3840140745763299,-3.0574560884081103
0,0,-0.9486832980505138,-0.9486832980505138,-1.7375160736352473,-1.7407721201351267
0,0,-0.9486832980505138,-0.9486832980505138,-1.3612172327108545,-2.5878745863474872
0,0,-0.9486832980505138,-0.9486832980505138,-1.7131976231982664,-1.235632306209104
0,0,-0.9486832980505138,-0.9486832980505138,-1.3804960739094339,-1.4165592070897266
0,0,-0.9486832980505138,-0.9486832980505138,1.1063685895858846,-1.1587926630408916
0,0,-0.9486832980505138,-0.9486832980505138,-0.8283348216397057,-0.9726599341578984
0,0,-0.9486832980505138,-0.9486832980505138,-1.2866568367225886,-0.6317007251672917
0,0,-0.9486832980505138,-0.9486832980505138,-0.8837808217246973,-1.580249721606585
0,0,-0.9486832980505138,-0.9486832980505138,-0.9372081518195106,-0.8607654029658693
0,0,-0.9486832980505138,-0.9486832980505138,-0.2806308261355158,-0.950647797434338
0,0,-0.9486832980505138,-0.9486832980505138,-1.3687280242108248,-1.1931296508969025
0,0,-0.9486832980505138,-0.9486832980505138,-1.7786857764960082,-1.1391979968071961
0,0,-0.9486832980505138,-0.9486832980505138,-1.0137482469954189,-1.4957754728877393
0,0,-0.9486832980505138,-0.9486832980505138,-0.8528468652067165,-0.25086516951514337
0,0,-0.9486832980505138,-0.9486832980505138,-0.9727089882359493,-1.9713706792292025
0,0,-0.9486832980505138,-0.9486832980505138,-1.8579396713904952,-1.175169307137517
0,0,-0.9486832980505138,-0.9486832980505138,-0.2832730545029776,-0.09432553307068092
0,0,-0.9486832980505138,-0.9486832980505138,-0.8949137369427707,-1.4497693471030704
0,0,-0.9486832980505138,-0.9486832980505138,-1.4789103891568236,-0.14439505289315469
0,0,-0.9486832980505138,-0.9486832980505138,-1.4044594757542048,-0.38364370493459987
0,0,-0.9486832980505138,-0.9486832980505138,-2.1039856732467577,-0.437218464220268
0,0,-0.9486832980505138,-0.9486832980505138,-0.10505845183132145,-1.0497826735214275
0,0,-0.9486832980505138,-0.9486832980505138,-1.4103935259474112,-1.5695682486453122
0,0,-0.9486832980505138,-0.9486832980505138,-1.0549664938218288,-0.5112630104004704
0,0,-0.9486832980505138,-0.9486832980505138,-0.9109504180656431,-0.9382785234559773
0,0,-0.9486832980505138,-0.9486832980505138,-0.9407396861932986,-0.9316158389567046
0,0,-0.9486832980505138,-0.9486832980505138,-0.23266267540300756,-1.5565747745754934
0,0,-0.9486832980505138,-0.9486832980505138,-0.8386789618869428,-0.9044542982991051
0,0,-0.9486832980505138,-0.9486832980505138,-0.6622834620104228,-1.8802824683891877
0,0,-0.9486832980505138,-0.9486832980505138,-1.8086465394159972,-0.07984924622820122
0,0,-0.9486832980505138,-0.9486832980505138,-1.3568113182609771,-0.3430346767980915
0,0,-0.9486832980505138,-0.9486832980505138,-0.33289639465226195,0.02456030090318473
0,0,-0.9486832980505138,-0.9486832980505138,-1.6957546863199964,-1.122260682305484
0,0,-0.9486832980505138,-0.9486832980505138,-1.1549303364953396,-2.1518145224755783
0,0,-0.9486832980505138,-0.9486832980505138,-1.7746940529761668,-0.3345432182011945
0,0,-0.9486832980505138,-0.9486832980505138,-0.8568450465294792,-0.9452044803338955
0,0,-0.9486832980505138,-0.9486832980505138,-1.0332796246558522,-1.2613207247164142
0,0,-0.9486832980505138,-0.9486832980505138,-0.002556246671841955,-0.6499104451950257
0,0,-0.9486832980505138,-0.9486832980505138,-1.419766099477242,-0.6153628615154745
0,0,-0.9486832980505138,-0.9486832980505138,-0.8088156180461595,-0.3798357840057759
0,0,-0.9486832980505138,-0.9486832980505138,-1.2600571177059399,-0.8525979355282334
0,0,-0.9486832980505138,-0.9486832980505138,-2.607858653743893,-2.078175598690885
0,0,-0.9486832980505138,-0.9486832980505138,-0.5555081879831474,-1.1648680022088302
0,0,-0.9486832980505138,-0.9486832980505138,-1.6719960844133048,-2.4746901299704476
0,0,-0.9486832980505138,-0.9486832980505138,-1.904195457689334,-1.660362469617919
0,0,-0.9486832980505138,-0.9486832980505138,-0.4608344660056937,-2.01267063253459
0,0,-0.9486832980505138,-0.9486832980505138,-0.036304764664230604,1.4638754982500302
0,0,-0.9486832980505138,-0.9486832980505138,-0.9279783052451662,-1.6597804387710076
0,0,-0.9486832980505138,-0.9486832980505138,-0.6234386153637625,-2.61185577539851
0,0,-0.9486832980505138,-0.9486832980505138,-1.227199021404017,-1.8508721638606487
0,0,-0.9486832980505138,-0.9486832980505138,-1.6967357401289456,-2.426721205514985
0,0,-0.9486832980505138,-0.9486832980505138,-1.4717254496316752,-0.79890508440248
0,0,-0.9486832980505138,-0.9486832980505138,-0.35282785594677457,0.14627780412991997
0,0,-0.9486832980505138,-0.9486832980505138,-0.5148312883665904,-1.9353731699508279
0,0,-0.9486832980505138,-0.9486832980505138,-1.132105670526326,-0.2610734046454153
0,0,-0.9486832980505138,-0.9486832980505138,-1.0344280278138278,-1.3692995728722186
0,0,-0.9486832980505138,-0.9486832980505138,-0.22688786203751166,-0.7770990182651585
0,0,-0.9486832980505138,-0.9486832980505138,-0.2960579206841166,-0.680497459720466
0,0,-0.9486832980505138,-0.9486832980505138,-1.2062206308605599,0.0636008857389756
0,0,-0.9486832980505138,-0.9486832980505138,0.11144259866578077,-1.1418886106850668
0,0,-0.9486832980505138,-0.9486832980505138,-0.4882608281129515,-1.6058044005810652
0,0,-0.9486832980505138,-0.9486832980505138,-1.3354196742627393,-1.4251876735661995
0,0,-0.9486832980505138,-0.9486832980505138,-0.4604908544292957,-0.008206196325837856
0,0,-0.9486832980505138,-0.9486832980505138,-0.4389630606921444,-1.9867052452795455
0,0,-0.9486832980505138,-0.9486832980505138,0.897619592347253,-0.5500547916434004
0,0,-0.9486832980505138,-0.9486832980505138,0.4394369958752633,-0.0716917843359095
0,0,-0.9486832980505138,-0.9486832980505138,-1.3792165753094923,-0.7098042346967748
0,0,-0.9486832980505138,-0.9486832980505138,-0.22716577020424567,-0.24924516717324574
0,1,-0.9486832980505138,-0.31622776601683794,-1.2237113654627534,-0.20189358020686587
0,1,-0.9486832980505138,-0.31622776601683794,-2.1941749382857547,-1.4694707256520594
0,1,-0.9486832980505138,-0.31622776601683794,-0.899427680235556,-0.3244584731766572
0,1,-0.9486832980505138,-0.31622776601683794,-1.0129918512250653,0.3148500990520687
0,1,-0.9486832980505138,-0.31622776601683794,-1.0602540576317907,-0.674599095287628
0,1,-0.9486832980505138,-0.31622776601683794,-0.8868794477202078,-1.554372922240664
0,1,-0.9486832980505138,-0.31622776601683794,-0.7903990552503759,-0.9550502400412473
0,1,-0.9486832980505138,-0.31622776601683794,-1.0471106124255265,-0.385573596245106
0,1,-0.9486832980505138,-0.31622776601683794,-1.0445191583090607,-0.47745280394514533
0,1,-0.9486832980505138,-0.31622776601683794,-1.2612361107008674,-1.1681265092658806
